MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TranscieverClass
367726790,2020-01-01T02:48:46,40.46016,-73.79249,7.1,-184.7,511,WANDERER,,WDI7243,90,0,17,5,,50,B
367726790,2020-01-01T00:31:51,40.46017,-73.77721,0.5,29.8,511,WANDERER,,WDI7243,90,0,17,5,,50,B
366967130,2020-01-01T01:25:14,40.46021,-74.06564,14.3,45.2,511,INTERPORT PILOT,,WDB8964,90,,15,4,,,B
368954410,2020-01-01T01:53:51,40.46023,-74.02789,0.1,57.5,275,B E LINDHOLM,IMO8402773,WCY9878,90,1,90,16,6.1,,A
368954410,2020-01-01T01:50:49,40.46027,-74.02791,0.1,57.5,271,B E LINDHOLM,IMO8402773,WCY9878,90,1,90,16,6.1,,A
367008090,2020-01-01T00:32:24,40.46028,-73.77731,0.8,15.7,286,NEW YORK,IMO7437068,WZH4694,90,0,49,10,3.8,,B
368954410,2020-01-01T01:47:53,40.46031,-74.02795,0.1,57.5,267,B E LINDHOLM,IMO8402773,WCY9878,90,1,90,16,6.1,,A
368954410,2020-01-01T01:41:51,40.46036,-74.02792,0,57.5,263,B E LINDHOLM,IMO8402773,WCY9878,90,1,90,16,6.1,,A
636014121,2020-01-01T00:46:48,40.46036,-73.89278,12.3,23.6,8,SELINI,IMO9382956,A8RL6,80,0,228,32,14.3,80,A
368954410,2020-01-01T01:35:52,40.46037,-74.02796,0.1,57.5,252,B E LINDHOLM,IMO8402773,WCY9878,90,1,90,16,6.1,,A
368954410,2020-01-01T01:32:52,40.46039,-74.02797,0,57.5,246,B E LINDHOLM,IMO8402773,WCY9878,90,1,90,16,6.1,,A
368954410,2020-01-01T01:38:53,40.46039,-74.02791,0.1,57.5,259,B E LINDHOLM,IMO8402773,WCY9878,90,1,90,16,6.1,,A
368954410,2020-01-01T01:29:52,40.46043,-74.028,0,57.5,242,B E LINDHOLM,IMO8402773,WCY9878,90,1,90,16,6.1,,A
368954410,2020-01-01T00:29:55,40.46045,-74.02812,0,57.5,248,B E LINDHOLM,IMO8402773,WCY9878,90,1,90,16,6.1,,A
368954410,2020-01-01T00:32:54,40.46045,-74.02812,0,57.5,247,B E LINDHOLM,IMO8402773,WCY9878,90,1,90,16,6.1,,A
368954410,2020-01-01T00:26:54,40.46046,-74.02809,0.1,57.5,243,B E LINDHOLM,IMO8402773,WCY9878,90,1,90,16,6.1,,A
368954410,2020-01-01T00:23:56,40.46046,-74.02808,0.1,57.5,231,B E LINDHOLM,IMO8402773,WCY9878,90,1,90,16,6.1,,A
368954410,2020-01-01T01:23:51,40.46047,-74.02808,0,57.5,239,B E LINDHOLM,IMO8402773,WCY9878,90,1,90,16,6.1,,A
368954410,2020-01-01T00:02:51,40.46048,-74.02814,0,57.5,214,B E LINDHOLM,IMO8402773,WCY9878,90,1,90,16,6.1,,A
368954410,2020-01-01T00:17:54,40.46048,-74.02814,0.1,57.5,218,B E LINDHOLM,IMO8402773,WCY9878,90,1,90,16,6.1,,A
368954410,2020-01-01T00:20:49,40.46048,-74.02811,0.1,57.5,220,B E LINDHOLM,IMO8402773,WCY9878,90,1,90,16,6.1,,A
368954410,2020-01-01T00:11:49,40.46048,-74.02811,0,57.5,212,B E LINDHOLM,IMO8402773,WCY9878,90,1,90,16,6.1,,A
368954410,2020-01-01T01:17:52,40.46048,-74.0281,0.1,57.5,231,B E LINDHOLM,IMO8402773,WCY9878,90,1,90,16,6.1,,A
368954410,2020-01-01T00:59:58,40.46049,-74.02816,0,57.5,226,B E LINDHOLM,IMO8402773,WCY9878,90,1,90,16,6.1,,A
368954410,2020-01-01T00:08:53,40.46049,-74.02813,0,57.5,211,B E LINDHOLM,IMO8402773,WCY9878,90,1,90,16,6.1,,A
368954410,2020-01-01T00:41:57,40.4605,-74.0282,0,57.5,239,B E LINDHOLM,IMO8402773,WCY9878,90,1,90,16,6.1,,A
368954410,2020-01-01T00:38:54,40.4605,-74.02812,0.1,57.5,242,B E LINDHOLM,IMO8402773,WCY9878,90,1,90,16,6.1,,A
368954410,2020-01-01T00:14:54,40.4605,-74.0281,0,57.5,217,B E LINDHOLM,IMO8402773,WCY9878,90,1,90,16,6.1,,A
367008090,2020-01-01T00:33:35,40.4605,-73.77721,0.8,18.3,286,NEW YORK,IMO7437068,WZH4694,90,0,49,10,3.8,,B
368954410,2020-01-01T01:05:49,40.46051,-74.02817,0,57.5,228,B E LINDHOLM,IMO8402773,WCY9878,90,1,90,16,6.1,,A
367726790,2020-01-01T00:33:41,40.46051,-73.77699,1.1,15.9,511,WANDERER,,WDI7243,90,0,17,5,,50,B
368954410,2020-01-01T00:56:51,40.46052,-74.02816,0,57.5,227,B E LINDHOLM,IMO8402773,WCY9878,90,1,90,16,6.1,,A
368954410,2020-01-01T01:02:53,40.46052,-74.02816,0,57.5,227,B E LINDHOLM,IMO8402773,WCY9878,90,1,90,16,6.1,,A
368954410,2020-01-01T01:11:51,40.46052,-74.02814,0,57.5,229,B E LINDHOLM,IMO8402773,WCY9878,90,1,90,16,6.1,,A
368954410,2020-01-01T00:47:57,40.46053,-74.02818,0,57.5,227,B E LINDHOLM,IMO8402773,WCY9878,90,1,90,16,6.1,,A
368954410,2020-01-01T01:08:49,40.46053,-74.02815,0,57.5,227,B E LINDHOLM,IMO8402773,WCY9878,90,1,90,16,6.1,,A
368954410,2020-01-01T00:53:59,40.46054,-74.02822,0,57.5,228,B E LINDHOLM,IMO8402773,WCY9878,90,1,90,16,6.1,,A
368954410,2020-01-01T00:50:49,40.46054,-74.02817,0,57.5,226,B E LINDHOLM,IMO8402773,WCY9878,90,1,90,16,6.1,,A
367726790,2020-01-01T00:35:00,40.4608,-73.77682,1.4,18.9,511,WANDERER,,WDI7243,90,0,17,5,,50,B
636014121,2020-01-01T00:34:08,40.46087,-73.94861,14.3,128.7,130,SELINI,IMO9382956,A8RL6,80,0,228,32,14.3,80,B
367008090,2020-01-01T00:35:24,40.46092,-73.77698,0.9,25.2,292,NEW YORK,IMO7437068,WZH4694,90,0,49,10,3.8,,B
366967130,2020-01-01T02:43:43,40.46093,-73.91716,13.6,-115.6,511,INTERPORT PILOT,,WDB8964,90,,15,4,,,B
367726790,2020-01-01T00:36:10,40.46105,-73.7767,1,19.6,511,WANDERER,,WDI7243,90,0,17,5,,50,B
366967130,2020-01-01T03:15:44,40.46117,-74.06574,14.5,-186,511,INTERPORT PILOT,,WDB8964,90,,15,4,,,B
367008090,2020-01-01T00:36:35,40.46121,-73.77681,1,22.1,296,NEW YORK,IMO7437068,WZH4694,90,0,49,10,3.8,,B
367726790,2020-01-01T00:37:41,40.4614,-73.77652,1,12.8,511,WANDERER,,WDI7243,90,0,17,5,,50,B
367518920,2020-01-01T02:37:19,40.46151,-73.84832,9.2,-109.8,298,AMERICAN PHOENIX,IMO9564578,WDG2754,80,0,188,32,11,,B
367726790,2020-01-01T00:38:42,40.46166,-73.77644,0.8,17.2,511,WANDERER,,WDI7243,90,0,17,5,,50,B
367008090,2020-01-01T00:38:24,40.46167,-73.77665,0.9,14.9,299,NEW YORK,IMO7437068,WZH4694,90,0,49,10,3.8,,B
367008090,2020-01-01T00:39:35,40.46192,-73.77659,0.8,11.6,297,NEW YORK,IMO7437068,WZH4694,90,0,49,10,3.8,,A
367726790,2020-01-01T00:39:51,40.46194,-73.77636,0.9,11,511,WANDERER,,WDI7243,90,0,17,5,,50,B
366967130,2020-01-01T02:45:13,40.46236,-73.92436,13.4,-115.9,511,INTERPORT PILOT,,WDB8964,90,,15,4,,,B
367008090,2020-01-01T00:42:24,40.46261,-73.77651,0.9,0.8,296,NEW YORK,IMO7437068,WZH4694,90,0,49,10,3.8,,B
367726790,2020-01-01T02:47:17,40.46285,-73.79037,7.9,-193.8,511,WANDERER,,WDI7243,90,0,17,5,,50,B
367726790,2020-01-01T00:43:42,40.4629,-73.77633,0.7,2.5,511,WANDERER,,WDI7243,90,0,17,5,,50,B
367008090,2020-01-01T00:44:34,40.46316,-73.77649,0.9,-50.3,303,NEW YORK,IMO7437068,WZH4694,90,0,49,10,3.8,,B
367726790,2020-01-01T00:44:51,40.46327,-73.77635,0.6,4.6,511,WANDERER,,WDI7243,90,0,17,5,,50,B
367726790,2020-01-01T00:46:02,40.4635,-73.77633,0.8,0.1,511,WANDERER,,WDI7243,90,0,17,5,,50,B
366967130,2020-01-01T03:14:43,40.46359,-74.06162,14.4,-172.4,511,INTERPORT PILOT,,WDB8964,90,,15,4,,,B
636014121,2020-01-01T00:47:49,40.46361,-73.89233,11.4,-55.7,342,SELINI,IMO9382956,A8RL6,80,0,228,32,14.3,80,B
367726790,2020-01-01T00:47:11,40.46379,-73.77627,1,1.5,511,WANDERER,,WDI7243,90,0,17,5,,50,B
366967130,2020-01-01T01:57:44,40.4639,-73.91424,15.7,114.1,511,INTERPORT PILOT,,WDB8964,90,,15,4,,,B
367008090,2020-01-01T00:47:34,40.46393,-73.77646,0.9,3.9,310,NEW YORK,IMO7437068,WZH4694,90,0,49,10,3.8,,B
368013770,2020-01-01T02:52:37,40.46415,-74.02142,30.5,-61.5,347,,,,,0,,,,,B
366967130,2020-01-01T01:26:43,40.46433,-74.06,14.5,49.4,511,INTERPORT PILOT,,WDB8964,90,,15,4,,,B
367008090,2020-01-01T00:49:25,40.46442,-73.77642,0.9,4.6,306,NEW YORK,IMO7437068,WZH4694,90,0,49,10,3.8,,B
366967130,2020-01-01T02:46:44,40.46449,-73.9314,13.7,-122.6,511,INTERPORT PILOT,,WDB8964,90,,15,4,,,B
367726790,2020-01-01T00:50:40,40.4647,-73.77614,1,7.1,511,WANDERER,,WDI7243,90,0,17,5,,50,B
367008090,2020-01-01T02:45:15,40.4648,-73.78901,7.9,-192.1,222,NEW YORK,IMO7437068,WZH4694,90,0,49,10,3.8,,B
366967130,2020-01-01T01:56:43,40.46514,-73.91962,15.5,115.9,511,INTERPORT PILOT,,WDB8964,90,,15,4,,,B
636014121,2020-01-01T00:32:26,40.46516,-73.95559,14.2,128.8,130,SELINI,IMO9382956,A8RL6,80,0,228,32,14.3,80,B
367008090,2020-01-01T00:52:15,40.46516,-73.77622,0.9,11.2,310,NEW YORK,IMO7437068,WZH4694,90,0,49,10,3.8,,B
367518920,2020-01-01T02:40:08,40.4652,-73.85757,10.8,-110.2,300,AMERICAN PHOENIX,IMO9564578,WDG2754,80,0,188,32,11,,A
367726790,2020-01-01T02:45:47,40.46536,-73.78799,8,-190.9,511,WANDERER,,WDI7243,90,0,17,5,,50,B
367726790,2020-01-01T00:54:31,40.46567,-73.77591,0.9,9.1,511,WANDERER,,WDI7243,90,0,17,5,,50,B
367008090,2020-01-01T00:54:15,40.46568,-73.7761,0.9,8.9,310,NEW YORK,IMO7437068,WZH4694,90,0,49,10,3.8,,B
367726790,2020-01-01T00:55:42,40.46596,-73.77587,0.9,19.9,511,WANDERER,,WDI7243,90,0,17,5,,50,B
367008090,2020-01-01T00:56:55,40.46635,-73.77591,0.9,12.7,311,NEW YORK,IMO7437068,WZH4694,90,0,49,10,3.8,,B
636014121,2020-01-01T00:48:51,40.46666,-73.89366,11.6,-72.8,337,SELINI,IMO9382956,A8RL6,80,0,228,32,14.3,80,B
367008090,2020-01-01T00:58:15,40.4667,-73.77578,1,13.3,313,NEW YORK,IMO7437068,WZH4694,90,0,49,10,3.8,,B
367008090,2020-01-01T00:59:25,40.467,-73.77567,1,17.3,315,NEW YORK,IMO7437068,WZH4694,90,0,49,10,3.8,,B
367726790,2020-01-01T01:00:11,40.46708,-73.77546,0.7,11.2,511,WANDERER,,WDI7243,90,0,17,5,,50,B
367008090,2020-01-01T01:00:05,40.46716,-73.77559,0.9,17.1,314,NEW YORK,IMO7437068,WZH4694,90,0,49,10,3.8,,B
367518920,2020-01-01T02:41:28,40.46719,-73.86229,11.2,-110.2,300,AMERICAN PHOENIX,IMO9564578,WDG2754,80,0,188,32,11,,B
367726790,2020-01-01T01:01:21,40.46737,-73.77531,0.8,23.6,511,WANDERER,,WDI7243,90,0,17,5,,50,B
367008090,2020-01-01T01:01:15,40.46745,-73.77549,0.9,18.1,314,NEW YORK,IMO7437068,WZH4694,90,0,49,10,3.8,,B
367726790,2020-01-01T01:02:31,40.46767,-73.77519,1.1,15.6,511,WANDERER,,WDI7243,90,0,17,5,,50,B
366967130,2020-01-01T03:13:14,40.46775,-74.05599,14.6,-177.1,511,INTERPORT PILOT,,WDB8964,90,,15,4,,,B
367008090,2020-01-01T01:02:25,40.46775,-73.77532,0.9,20,315,NEW YORK,IMO7437068,WZH4694,90,0,49,10,3.8,,B
636014121,2020-01-01T00:31:20,40.46786,-73.95994,14.1,129,130,SELINI,IMO9382956,A8RL6,80,0,228,32,14.3,80,B
367008090,2020-01-01T02:43:24,40.46797,-73.78572,7.9,-191,222,NEW YORK,IMO7437068,WZH4694,90,0,49,10,3.8,,B
367726790,2020-01-01T01:03:41,40.468,-73.77501,1.1,24.8,511,WANDERER,,WDI7243,90,0,17,5,,50,B
367008090,2020-01-01T01:03:35,40.46804,-73.77517,0.9,20.6,319,NEW YORK,IMO7437068,WZH4694,90,0,49,10,3.8,,A
367726790,2020-01-01T01:04:51,40.4683,-73.77486,0.7,28.3,511,WANDERER,,WDI7243,90,0,17,5,,50,B
367008090,2020-01-01T01:04:44,40.46832,-73.77502,1,21.6,320,NEW YORK,IMO7437068,WZH4694,90,0,49,10,3.8,,B
367008090,2020-01-01T01:05:45,40.46858,-73.77487,0.8,21.7,316,NEW YORK,IMO7437068,WZH4694,90,0,49,10,3.8,,B
367726790,2020-01-01T01:06:21,40.46866,-73.77465,0.5,17.7,511,WANDERER,,WDI7243,90,0,17,5,,50,B
367008090,2020-01-01T01:06:55,40.46887,-73.77477,0.9,19.6,316,NEW YORK,IMO7437068,WZH4694,90,0,49,10,3.8,,B
367726790,2020-01-01T01:08:11,40.46913,-73.77442,1,20.3,511,WANDERER,,WDI7243,90,0,17,5,,50,B
367008090,2020-01-01T01:08:05,40.46915,-73.77463,1,20,317,NEW YORK,IMO7437068,WZH4694,90,0,49,10,3.8,,B
366967130,2020-01-01T02:49:43,40.4693,-73.94492,13.9,-108.5,511,INTERPORT PILOT,,WDB8964,90,,15,4,,,B
367008090,2020-01-01T01:09:15,40.46946,-73.7745,0.9,18.4,317,NEW YORK,IMO7437068,WZH4694,90,0,49,10,3.8,,B
367726790,2020-01-01T01:10:30,40.46974,-73.77414,1.1,13.7,511,WANDERER,,WDI7243,90,0,17,5,,50,B
367008090,2020-01-01T01:10:55,40.46986,-73.77433,0.9,18.1,312,NEW YORK,IMO7437068,WZH4694,90,0,49,10,3.8,,B
367008090,2020-01-01T02:42:15,40.46991,-73.78366,7.8,-191.5,223,NEW YORK,IMO7437068,WZH4694,90,0,49,10,3.8,,B
367726790,2020-01-01T01:11:41,40.47004,-73.77405,0.7,14.7,511,WANDERER,,WDI7243,90,0,17,5,,50,B
367726790,2020-01-01T02:42:47,40.4702,-73.78292,7.9,-195,511,WANDERER,,WDI7243,90,0,17,5,,50,B
367008090,2020-01-01T01:12:34,40.4703,-73.77412,1,18.3,313,NEW YORK,IMO7437068,WZH4694,90,0,49,10,3.8,,B
367008090,2020-01-01T01:13:44,40.47055,-73.77398,0.9,21.5,315,NEW YORK,IMO7437068,WZH4694,90,0,49,10,3.8,,B
367518920,2020-01-01T02:43:38,40.47057,-73.87024,11.7,-110.6,300,AMERICAN PHOENIX,IMO9564578,WDG2754,80,0,188,32,11,,B
367726790,2020-01-01T01:14:11,40.47066,-73.77371,0.9,20.5,511,WANDERER,,WDI7243,90,0,17,5,,50,B
636014121,2020-01-01T00:50:12,40.47091,-73.89598,12.5,-72.6,337,SELINI,IMO9382956,A8RL6,80,0,228,32,14.3,80,B
367726790,2020-01-01T01:15:20,40.47092,-73.77355,0.8,18.5,511,WANDERER,,WDI7243,90,0,17,5,,50,B
367008090,2020-01-01T01:15:15,40.47093,-73.77378,0.9,18.6,317,NEW YORK,IMO7437068,WZH4694,90,0,49,10,3.8,,B
367726790,2020-01-01T01:16:30,40.47121,-73.77338,1,26.7,511,WANDERER,,WDI7243,90,0,17,5,,50,B
367008090,2020-01-01T01:16:25,40.47123,-73.77363,1,18.9,314,NEW YORK,IMO7437068,WZH4694,90,0,49,10,3.8,,B
636014121,2020-01-01T00:29:51,40.47145,-73.96599,14,128.3,129,SELINI,IMO9382956,A8RL6,80,0,228,32,14.3,80,B
367726790,2020-01-01T01:18:00,40.47165,-73.77321,0.8,13.2,511,WANDERER,,WDI7243,90,0,17,5,,50,B
367008090,2020-01-01T01:18:25,40.47178,-73.7734,1,20.8,315,NEW YORK,IMO7437068,WZH4694,90,0,49,10,3.8,,B
366967130,2020-01-01T03:10:43,40.4721,-74.04429,14.4,-174.3,511,INTERPORT PILOT,,WDB8964,90,,15,4,,,B
367008090,2020-01-01T01:19:34,40.4721,-73.77326,1,17,315,NEW YORK,IMO7437068,WZH4694,90,0,49,10,3.8,,B
367008090,2020-01-01T01:20:44,40.47243,-73.77313,1,17.3,311,NEW YORK,IMO7437068,WZH4694,90,0,49,10,3.8,,B
367726790,2020-01-01T01:23:10,40.47301,-73.77264,1.2,19.5,511,WANDERER,,WDI7243,90,0,17,5,,50,B
367008090,2020-01-01T01:23:34,40.47318,-73.77279,1,17,312,NEW YORK,IMO7437068,WZH4694,90,0,49,10,3.8,,B
367726790,2020-01-01T01:25:01,40.47348,-73.77241,0.9,16.4,511,WANDERER,,WDI7243,90,0,17,5,,50,B
367008090,2020-01-01T01:26:34,40.474,-73.77239,1,20.7,315,NEW YORK,IMO7437068,WZH4694,90,0,49,10,3.8,,B
367726790,2020-01-01T01:27:31,40.47413,-73.77212,0.6,20.1,511,WANDERER,,WDI7243,90,0,17,5,,50,B
366967130,2020-01-01T01:52:13,40.47428,-73.93998,14.9,128.1,511,INTERPORT PILOT,,WDB8964,90,,15,4,,,B
367726790,2020-01-01T01:28:41,40.47443,-73.77193,0.9,23.8,511,WANDERER,,WDI7243,90,0,17,5,,50,B
367518920,2020-01-01T02:46:05,40.47445,-73.87936,11.9,-110.6,300,AMERICAN PHOENIX,IMO9564578,WDG2754,80,0,188,32,11,,A
367008090,2020-01-01T01:28:35,40.47452,-73.77216,0.9,21.1,313,NEW YORK,IMO7437068,WZH4694,90,0,49,10,3.8,,B
367726790,2020-01-01T01:29:51,40.4747,-73.77183,1,21,511,WANDERER,,WDI7243,90,0,17,5,,50,B
636014121,2020-01-01T00:51:22,40.47471,-73.89804,13,-70.3,334,SELINI,IMO9382956,A8RL6,80,0,228,32,14.3,80,B
366967130,2020-01-01T02:52:44,40.47473,-73.95829,14.1,-115.2,511,INTERPORT PILOT,,WDB8964,90,,15,4,,,B
367726790,2020-01-01T01:31:01,40.475,-73.77164,0.9,18.7,511,WANDERER,,WDI7243,90,0,17,5,,50,B
367008090,2020-01-01T01:30:35,40.47502,-73.7719,0.9,20.3,314,NEW YORK,IMO7437068,WZH4694,90,0,49,10,3.8,,B
636014121,2020-01-01T00:13:50,40.47514,-74.03838,14.2,95.2,91,SELINI,IMO9382956,A8RL6,80,0,228,32,14.3,80,B
367726790,2020-01-01T01:32:11,40.47532,-73.7715,0.8,16,511,WANDERER,,WDI7243,90,0,17,5,,50,B
367008090,2020-01-01T02:38:54,40.47534,-73.77785,7,-190.1,225,NEW YORK,IMO7437068,WZH4694,90,0,49,10,3.8,,B
367008090,2020-01-01T01:31:45,40.47534,-73.77177,0.9,19.1,317,NEW YORK,IMO7437068,WZH4694,90,0,49,10,3.8,,B
636014121,2020-01-01T00:14:54,40.47536,-74.0328,14,79.1,72,SELINI,IMO9382956,A8RL6,80,0,228,32,14.3,80,A
367726790,2020-01-01T01:33:22,40.47561,-73.77136,1.1,17.7,511,WANDERER,,WDI7243,90,0,17,5,,50,B
368013770,2020-01-01T02:53:55,40.47575,-74.02394,32.4,-57.2,353,,,,,0,,,,,B
367726790,2020-01-01T02:39:16,40.47578,-73.7768,7.2,-195.5,511,WANDERER,,WDI7243,90,0,17,5,,50,B
636014121,2020-01-01T00:28:02,40.47579,-73.97331,13.9,127.9,129,SELINI,IMO9382956,A8RL6,80,0,228,32,14.3,80,B
367726790,2020-01-01T01:34:31,40.47592,-73.77122,0.6,11.7,511,WANDERER,,WDI7243,90,0,17,5,,50,B
636014121,2020-01-01T00:12:44,40.47593,-74.04401,14.4,107.2,104,SELINI,IMO9382956,A8RL6,80,0,228,32,14.3,80,B
366967130,2020-01-01T01:32:13,40.47601,-74.03562,14.4,61,511,INTERPORT PILOT,,WDB8964,90,,15,4,,,B
367008090,2020-01-01T01:34:24,40.47604,-73.77147,1,16,316,NEW YORK,IMO7437068,WZH4694,90,0,49,10,3.8,,B
367726790,2020-01-01T01:36:30,40.47646,-73.771,1,18.5,511,WANDERER,,WDI7243,90,0,17,5,,50,B
367008090,2020-01-01T01:37:04,40.47671,-73.77115,0.9,16.7,311,NEW YORK,IMO7437068,WZH4694,90,0,49,10,3.8,,B
636014121,2020-01-01T00:15:55,40.47673,-74.02805,13.7,66.2,66,SELINI,IMO9382956,A8RL6,80,0,228,32,14.3,80,B
367726790,2020-01-01T01:37:51,40.4768,-73.77084,0.8,11.3,511,WANDERER,,WDI7243,90,0,17,5,,50,B
367008090,2020-01-01T02:37:45,40.47705,-73.77593,7,-190,225,NEW YORK,IMO7437068,WZH4694,90,0,49,10,3.8,,B
367008090,2020-01-01T01:38:34,40.47708,-73.77098,1,20.1,317,NEW YORK,IMO7437068,WZH4694,90,0,49,10,3.8,,B
366967130,2020-01-01T03:08:13,40.47709,-74.03309,14.3,-164.4,511,INTERPORT PILOT,,WDB8964,90,,15,4,,,B
636014121,2020-01-01T00:11:38,40.47721,-74.04942,14.3,106.8,108,SELINI,IMO9382956,A8RL6,80,0,228,32,14.3,80,B
366967130,2020-01-01T02:54:14,40.47745,-73.96505,14.6,-114.5,511,INTERPORT PILOT,,WDB8964,90,,15,4,,,B
367008090,2020-01-01T01:41:04,40.47772,-73.77063,1,22.9,318,NEW YORK,IMO7437068,WZH4694,90,0,49,10,3.8,,B
367726790,2020-01-01T01:42:11,40.4779,-73.77026,1,26.9,511,WANDERER,,WDI7243,90,0,17,5,,50,B
366967130,2020-01-01T01:50:44,40.47791,-73.94651,14.8,128.7,511,INTERPORT PILOT,,WDB8964,90,,15,4,,,B
367008090,2020-01-01T01:42:15,40.47801,-73.77047,0.9,21.7,318,NEW YORK,IMO7437068,WZH4694,90,0,49,10,3.8,,B
219005000,2020-01-01T01:04:37,40.47819,-74.05569,9.6,102.3,86,NAVIGARE PACTOR,IMO9583653,OXVG2,80,0,183,32,13.2,,A
636014121,2020-01-01T00:10:32,40.47842,-74.05489,14.2,106.2,107,SELINI,IMO9382956,A8RL6,80,0,228,32,14.3,80,B
219005000,2020-01-01T01:05:41,40.47851,-74.0522,8.9,71.2,59,NAVIGARE PACTOR,IMO9583653,OXVG2,80,0,183,32,13.2,,A
636014121,2020-01-01T00:17:02,40.47851,-74.02303,13.9,64.5,65,SELINI,IMO9382956,A8RL6,80,0,228,32,14.3,80,B
367726790,2020-01-01T01:44:50,40.47859,-73.76989,0.7,26.4,511,WANDERER,,WDI7243,90,0,17,5,,50,B
366967130,2020-01-01T01:33:43,40.47862,-74.0287,13.7,60.9,511,INTERPORT PILOT,,WDB8964,90,,15,4,,,B
636014121,2020-01-01T00:26:42,40.47885,-73.97856,13.7,127.1,128,SELINI,IMO9382956,A8RL6,80,0,228,32,14.3,80,B
367008090,2020-01-01T01:45:34,40.47888,-73.76999,1,20.3,317,NEW YORK,IMO7437068,WZH4694,90,0,49,10,3.8,,B
219005000,2020-01-01T01:03:30,40.47904,-74.05946,9.6,106.7,106,NAVIGARE PACTOR,IMO9583653,OXVG2,80,0,183,32,13.2,,B
367518920,2020-01-01T02:48:54,40.47906,-73.89011,12,-110.6,300,AMERICAN PHOENIX,IMO9564578,WDG2754,80,0,188,32,11,,B
367726790,2020-01-01T01:47:21,40.47926,-73.76959,0.8,18.7,511,WANDERER,,WDI7243,90,0,17,5,,50,B
367008090,2020-01-01T01:47:25,40.47937,-73.76975,1,17.6,318,NEW YORK,IMO7437068,WZH4694,90,0,49,10,3.8,,B
367008090,2020-01-01T01:48:34,40.47968,-73.76961,1,17.7,321,NEW YORK,IMO7437068,WZH4694,90,0,49,10,3.8,,B
367726790,2020-01-01T02:36:47,40.47984,-73.77294,7.6,-170.2,511,WANDERER,,WDI7243,90,0,17,5,,50,B
636014121,2020-01-01T00:09:13,40.47989,-74.06144,14.3,105.4,107,SELINI,IMO9382956,A8RL6,80,0,228,32,14.3,80,B
219005000,2020-01-01T01:02:20,40.47996,-74.06343,9.6,106.6,106,NAVIGARE PACTOR,IMO9583653,OXVG2,80,0,183,32,13.2,,B
636014121,2020-01-01T00:53:02,40.47997,-73.90211,13.3,-85.4,320,SELINI,IMO9382956,A8RL6,80,0,228,32,14.3,80,B
367726790,2020-01-01T01:50:12,40.48003,-73.76927,1,5.4,511,WANDERER,,WDI7243,90,0,17,5,,50,B
367008090,2020-01-01T01:50:05,40.48007,-73.76944,1,16.8,315,NEW YORK,IMO7437068,WZH4694,90,0,49,10,3.8,,B
366967130,2020-01-01T01:49:43,40.48017,-73.9509,14,111,511,INTERPORT PILOT,,WDB8964,90,,15,4,,,B
219005000,2020-01-01T01:06:51,40.48022,-74.04911,9.1,45.4,36,NAVIGARE PACTOR,IMO9583653,OXVG2,80,0,183,32,13.2,,A
367726790,2020-01-01T01:51:30,40.48035,-73.76914,1.1,13.1,511,WANDERER,,WDI7243,90,0,17,5,,50,B
367008090,2020-01-01T01:52:04,40.48055,-73.76923,0.9,22,317,NEW YORK,IMO7437068,WZH4694,90,0,49,10,3.8,,B
636014121,2020-01-01T00:18:19,40.48067,-74.01721,13.7,63.5,65,SELINI,IMO9382956,A8RL6,80,0,228,32,14.3,80,B
367008090,2020-01-01T02:35:15,40.48076,-73.77174,7.1,-186.4,225,NEW YORK,IMO7437068,WZH4694,90,0,49,10,3.8,,B
367726790,2020-01-01T01:53:10,40.48076,-73.7689,0.9,17.1,511,WANDERER,,WDI7243,90,0,17,5,,50,B
219005000,2020-01-01T01:01:10,40.48092,-74.06736,9.7,109.1,108,NAVIGARE PACTOR,IMO9583653,OXVG2,80,0,183,32,13.2,,B
367726790,2020-01-01T01:54:11,40.48101,-73.76876,0.8,24.2,511,WANDERER,,WDI7243,90,0,17,5,,50,B
367008090,2020-01-01T01:53:55,40.48105,-73.76895,0.9,19.4,320,NEW YORK,IMO7437068,WZH4694,90,0,49,10,3.8,,B
636014121,2020-01-01T00:25:32,40.48144,-73.98332,13.6,118.8,125,SELINI,IMO9382956,A8RL6,80,0,228,32,14.3,80,B
636014121,2020-01-01T00:07:44,40.48151,-74.06892,14.2,105.9,107,SELINI,IMO9382956,A8RL6,80,0,228,32,14.3,80,B
366967130,2020-01-01T02:57:13,40.48153,-73.97944,14,-130.3,511,INTERPORT PILOT,,WDB8964,90,,15,4,,,B
367008090,2020-01-01T01:56:04,40.4816,-73.76869,1,19.9,320,NEW YORK,IMO7437068,WZH4694,90,0,49,10,3.8,,B
219005000,2020-01-01T01:00:01,40.48191,-74.0712,9.9,108.4,108,NAVIGARE PACTOR,IMO9583653,OXVG2,80,0,183,32,13.2,,A
367518920,2020-01-01T02:50:44,40.48209,-73.89716,12.2,-109.2,300,AMERICAN PHOENIX,IMO9564578,WDG2754,80,0,188,32,11,,B
367008090,2020-01-01T01:58:04,40.4821,-73.76842,1,21.9,323,NEW YORK,IMO7437068,WZH4694,90,0,49,10,3.8,,B
366967130,2020-01-01T01:35:43,40.48214,-74.01946,14.3,60.8,511,INTERPORT PILOT,,WDB8964,90,,15,4,,,B
